ID;Condição;Chutes;Chutes a gol;Posse de bola;Passes;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
8114;Visitante;9;2;53%;301;18;4;0;3;8
8117;Mandante;5;1;66%;557;15;3;0;1;4
8117;Visitante;8;2;34%;291;11;1;0;1;2
8116;Mandante;10;5;28%;244;16;6;0;1;1
8116;Visitante;16;6;72%;616;16;5;0;1;7
8120;Mandante;12;7;61%;493;17;3;1;1;4
8120;Visitante;10;4;39%;314;19;4;1;0;2
8122;Mandante;5;1;30%;248;22;2;0;0;0
8122;Visitante;14;5;70%;557;18;5;0;0;12
8121;Mandante;8;3;34%;314;16;4;0;2;2
8121;Visitante;7;0;66%;580;13;3;1;2;4
8123;Mandante;4;1;43%;387;14;2;1;0;3
8123;Visitante;11;4;57%;481;18;1;0;1;7
8124;Mandante;17;7;54%;446;18;4;0;2;6
8124;Visitante;13;7;46%;396;18;3;0;0;4
8125;Mandante;11;3;41%;340;17;2;1;3;2
8125;Visitante;12;2;59%;474;15;1;0;3;5
8126;Mandante;9;6;57%;463;19;4;0;2;6
8126;Visitante;21;6;43%;345;13;2;0;3;9
8127;Mandante;19;10;46%;354;16;5;0;2;2
8127;Visitante;7;1;54%;401;20;7;0;5;6
8128;Mandante;19;8;35%;300;10;2;0;2;3
8128;Visitante;16;2;65%;546;12;1;0;0;9
8129;Mandante;11;3;56%;579;13;1;0;1;3
8129;Visitante;13;7;44%;466;12;1;0;0;4
8130;Mandante;21;6;63%;482;20;3;0;3;10
8130;Visitante;11;5;37%;297;14;2;0;4;3
8131;Mandante;20;9;65%;503;9;2;0;1;10
8131;Visitante;8;3;35%;272;19;0;1;1;2
8132;Mandante;16;5;45%;339;22;3;0;2;7
8132;Visitante;6;2;55%;421;25;4;0;2;3
8133;Mandante;9;3;44%;376;17;1;0;0;0
8133;Visitante;8;3;56%;468;19;3;0;1;4
8134;Mandante;12;4;60%;526;9;2;1;0;9
8134;Visitante;10;3;40%;369;13;3;0;2;3
8135;Mandante;12;2;48%;413;15;1;0;1;5
8135;Visitante;4;0;52%;448;20;4;0;1;3
8136;Mandante;9;4;30%;283;21;5;0;1;2
8136;Visitante;13;5;70%;635;13;4;0;1;7
8137;Mandante;20;5;59%;499;19;2;0;1;4
8137;Visitante;10;3;41%;361;17;3;0;1;4
8138;Mandante;12;4;59%;569;12;0;0;1;4
8138;Visitante;13;4;41%;396;13;1;0;2;5
8139;Mandante;25;6;54%;441;17;0;0;4;9
8139;Visitante;3;0;46%;392;13;3;0;0;1
8118;Mandante;13;6;33%;256;14;3;0;1;4
8118;Visitante;8;1;67%;523;11;3;0;2;7
8141;Mandante;13;3;64%;573;14;0;0;2;4
8141;Visitante;14;4;36%;328;21;2;0;1;2
8140;Mandante;10;7;39%;302;24;1;0;1;2
8140;Visitante;12;6;61%;479;18;2;0;2;7
8142;Mandante;11;1;48%;347;14;5;0;3;8
8142;Visitante;16;8;52%;376;12;1;0;0;10
8143;Mandante;8;1;33%;269;29;3;0;2;6
8143;Visitante;13;4;67%;544;11;5;0;1;6
8145;Mandante;12;5;49%;395;15;2;0;1;2
8145;Visitante;7;4;51%;404;18;4;0;2;3
8144;Mandante;16;7;61%;749;8;1;0;1;3
8144;Visitante;11;3;39%;473;14;2;0;0;4
8147;Mandante;9;5;51%;455;15;2;0;3;3
8147;Visitante;15;5;49%;440;8;2;0;3;5
8146;Mandante;20;7;66%;559;15;2;0;1;11
8146;Visitante;10;5;34%;293;16;1;0;2;4
8148;Mandante;16;2;54%;451;12;3;0;1;7
8148;Visitante;15;5;46%;401;12;4;0;1;5
8149;Mandante;12;3;61%;439;16;0;0;2;7
8149;Visitante;11;5;39%;273;18;3;0;0;3
7998;Mandante;21;6;65%;550;8;1;0;1;9
7998;Visitante;10;6;35%;317;24;2;0;1;1
8098;Mandante;12;5;47%;358;11;2;0;1;4
8098;Visitante;18;5;53%;394;20;0;0;1;11
8150;Mandante;12;7;53%;444;16;2;0;0;5
8150;Visitante;8;1;47%;383;13;4;0;0;9
8152;Mandante;13;4;61%;525;22;0;0;2;9
8152;Visitante;5;4;39%;344;13;2;0;1;2
8151;Mandante;23;9;62%;656;16;1;0;0;4
8151;Visitante;6;1;38%;402;18;3;0;1;4
8153;Mandante;8;2;60%;487;20;2;0;1;1
8153;Visitante;14;3;40%;334;15;2;1;1;4
8154;Mandante;17;5;70%;685;7;2;0;2;7
8154;Visitante;6;3;30%;298;19;4;0;2;4
8155;Mandante;11;5;46%;400;11;4;0;2;2
8155;Visitante;18;4;54%;455;12;1;1;1;7
8157;Mandante;13;4;51%;454;20;2;0;1;4
8157;Visitante;7;2;49%;455;20;4;0;0;4
8156;Mandante;19;6;59%;481;18;1;0;3;7
8156;Visitante;11;6;41%;355;15;1;0;2;5
8158;Mandante;7;1;32%;300;12;1;2;3;4
8158;Visitante;15;3;68%;618;14;1;0;1;12
8159;Mandante;11;1;63%;431;17;1;0;1;10
8159;Visitante;12;4;37%;260;16;3;0;2;5
8099;Mandante;11;6;31%;303;20;5;0;2;5
8099;Visitante;18;4;69%;659;13;3;0;1;5
8160;Mandante;11;6;55%;463;25;2;0;2;10
8160;Visitante;4;3;45%;397;19;4;0;4;2
8161;Mandante;11;3;53%;462;13;2;0;1;4
8161;Visitante;11;2;47%;418;25;2;0;2;3
8162;Mandante;15;8;70%;619;17;2;0;3;2
8162;Visitante;6;1;30%;266;19;0;0;0;0
8163;Mandante;22;8;59%;470;16;2;0;4;10
8163;Visitante;4;1;41%;354;15;1;0;2;1
8164;Mandante;11;5;59%;421;17;3;0;3;5
8164;Visitante;9;3;41%;293;24;3;0;0;4
8165;Mandante;17;6;37%;351;12;0;0;1;5
8165;Visitante;17;8;63%;597;15;2;0;1;9
8166;Mandante;9;0;41%;283;19;1;0;5;8
8166;Visitante;16;6;59%;400;18;2;1;4;9
8167;Mandante;12;4;69%;486;15;3;0;1;9
8167;Visitante;11;6;31%;230;18;2;0;3;3
7999;Mandante;26;10;66%;680;15;2;0;2;8
7999;Visitante;5;2;34%;353;17;2;0;1;1
8168;Mandante;7;1;45%;361;15;2;0;4;5
8168;Visitante;11;4;55%;434;21;3;0;0;5
7948;Mandante;9;3;41%;324;16;3;0;0;2
7948;Visitante;15;6;59%;466;19;0;0;1;9
8170;Mandante;13;5;45%;343;12;2;1;2;3
8170;Visitante;9;4;55%;412;15;2;1;0;4
8172;Mandante;15;5;60%;386;14;3;0;2;8
8172;Visitante;11;5;40%;263;16;3;1;0;7
8171;Mandante;13;3;34%;293;16;1;1;0;5
8171;Visitante;14;3;66%;569;26;1;1;0;7
8173;Mandante;27;13;70%;578;16;4;0;2;15
8173;Visitante;5;1;30%;254;18;2;1;0;2
8174;Mandante;9;2;53%;450;12;2;0;1;6
8174;Visitante;11;5;47%;412;17;2;0;1;4
8175;Mandante;9;3;43%;334;17;4;0;2;3
8175;Visitante;23;5;57%;423;26;3;0;0;12
8176;Mandante;13;7;64%;647;17;4;0;0;11
8176;Visitante;4;0;36%;381;17;4;0;3;1
8177;Mandante;22;10;60%;604;9;2;0;1;5
8177;Visitante;6;3;40%;408;8;1;0;1;3
8178;Mandante;9;2;64%;584;18;2;0;4;3
8178;Visitante;10;3;36%;315;14;6;0;5;4
8179;Mandante;12;3;68%;421;17;3;0;4;15
8179;Visitante;10;2;32%;207;21;3;0;2;1
8119;Mandante;31;14;66%;646;12;0;0;1;12
8119;Visitante;8;1;34%;353;8;2;1;0;0
8181;Mandante;16;5;42%;353;20;2;0;4;5
8181;Visitante;10;3;58%;488;13;2;0;4;3
8180;Mandante;14;7;53%;420;17;3;0;0;2
8180;Visitante;13;5;47%;388;18;2;0;2;5
8183;Mandante;12;3;48%;416;23;4;0;0;4
8183;Visitante;12;2;52%;445;19;5;0;0;6
8182;Mandante;15;7;60%;511;11;2;0;4;8
8182;Visitante;18;7;40%;343;20;3;0;1;7
8185;Mandante;12;2;39%;298;12;4;0;0;4
8185;Visitante;17;5;61%;446;10;1;0;2;9
8184;Mandante;8;3;40%;344;13;0;0;3;2
8184;Visitante;12;6;60%;500;15;3;0;2;8
8186;Mandante;12;4;56%;457;12;2;0;3;6
8186;Visitante;6;3;44%;366;11;1;0;2;4
8187;Mandante;14;5;38%;313;12;0;0;0;4
8187;Visitante;17;6;62%;501;8;1;0;1;5
8188;Mandante;20;6;55%;447;20;0;0;0;7
8188;Visitante;14;3;45%;373;14;1;0;0;6
8189;Mandante;20;4;44%;404;21;6;0;1;4
8189;Visitante;10;4;56%;516;14;2;0;0;2
8190;Mandante;17;7;47%;485;9;2;0;3;5
8190;Visitante;14;6;53%;533;10;2;1;3;3
8191;Mandante;11;5;39%;278;17;3;0;0;11
8191;Visitante;5;2;61%;453;18;4;0;0;6
8192;Mandante;9;2;43%;402;21;2;0;2;3
8192;Visitante;13;1;57%;518;9;1;1;2;7
8193;Mandante;12;4;41%;327;13;4;0;1;4
8193;Visitante;13;0;59%;440;23;2;0;1;8
8194;Mandante;10;4;45%;344;14;3;0;2;4
8194;Visitante;18;3;55%;409;18;1;0;2;11
8196;Mandante;21;6;71%;506;8;2;0;6;17
8196;Visitante;4;1;29%;223;17;5;0;6;4
8195;Mandante;4;2;35%;255;26;2;0;0;1
8195;Visitante;18;5;65%;453;15;0;0;1;2
8197;Mandante;16;5;48%;379;17;1;1;2;7
8197;Visitante;17;6;52%;396;22;3;1;1;8
8198;Mandante;10;0;61%;402;18;1;1;0;5
8198;Visitante;6;5;39%;266;17;1;0;0;1
8199;Mandante;19;6;64%;537;11;1;0;5;12
8199;Visitante;17;7;36%;304;15;0;0;2;4
8200;Mandante;25;9;71%;664;15;0;0;0;13
8200;Visitante;7;3;29%;277;13;0;0;2;3
8202;Mandante;10;3;38%;315;22;4;0;0;4
8202;Visitante;16;4;62%;500;18;1;0;4;5
8201;Mandante;11;4;36%;293;22;3;0;1;4
8201;Visitante;13;2;64%;519;14;3;0;0;4
8203;Mandante;8;1;41%;401;17;3;0;0;0
8203;Visitante;12;5;59%;579;22;1;0;0;2
8204;Mandante;11;1;46%;451;19;1;0;2;2
8204;Visitante;13;6;54%;508;20;1;0;2;7
8205;Mandante;14;3;52%;377;18;3;0;0;6
8205;Visitante;15;10;48%;357;12;1;0;2;7
8208;Mandante;16;8;56%;480;14;0;0;1;6
8208;Visitante;12;4;44%;373;11;1;0;3;5
8206;Mandante;6;1;41%;343;10;3;0;1;5
8206;Visitante;20;2;59%;486;6;0;0;1;8
8207;Mandante;11;5;65%;473;15;2;0;2;11
8207;Visitante;11;4;35%;263;24;3;0;1;2
8209;Mandante;10;4;45%;404;11;2;0;1;5
8209;Visitante;9;2;55%;480;15;3;0;1;9
8211;Mandante;11;2;49%;407;11;2;0;0;3
8211;Visitante;17;5;51%;419;17;4;0;1;10
8210;Mandante;24;8;62%;506;14;3;0;4;3
8210;Visitante;8;4;38%;329;21;2;0;1;3
8213;Mandante;16;2;57%;467;13;4;0;2;6
8213;Visitante;11;5;43%;359;17;3;0;2;4
8212;Mandante;6;1;35%;269;14;3;0;0;4
8212;Visitante;17;1;65%;491;12;1;0;1;8
8214;Mandante;19;8;72%;672;12;1;0;0;11
8214;Visitante;11;5;28%;258;22;4;0;2;4
8215;Mandante;23;10;47%;458;17;2;0;0;4
8215;Visitante;8;4;53%;493;4;2;1;3;5
8216;Mandante;19;6;61%;495;18;6;0;0;7
8216;Visitante;8;3;39%;328;16;4;0;0;4
8217;Mandante;8;3;44%;339;19;3;0;2;3
8217;Visitante;15;6;56%;423;17;2;0;2;4
8220;Mandante;11;5;59%;518;15;5;0;2;7
8220;Visitante;12;4;41%;366;21;3;0;2;6
8221;Mandante;13;2;40%;389;11;2;0;0;3
8221;Visitante;3;1;60%;584;10;1;0;0;2
8222;Mandante;14;5;55%;447;17;4;0;3;4
8222;Visitante;11;3;45%;366;12;2;0;1;5
8224;Mandante;26;5;69%;531;19;2;0;0;8
8224;Visitante;7;2;31%;249;21;4;0;0;3
8223;Mandante;21;5;75%;675;10;3;0;3;6
8223;Visitante;8;4;25%;233;12;1;0;0;1
8226;Mandante;13;6;42%;301;20;2;0;3;6
8226;Visitante;16;4;58%;424;18;0;0;1;6
8225;Mandante;10;3;41%;332;14;0;0;2;6
8225;Visitante;14;4;59%;479;14;2;0;1;2
8227;Mandante;18;7;51%;465;11;1;0;0;6
8227;Visitante;12;5;49%;458;13;0;0;4;3
8228;Mandante;11;4;44%;390;15;4;0;0;6
8228;Visitante;19;6;56%;490;11;0;0;1;6
8229;Mandante;19;8;58%;522;17;1;0;1;3
8229;Visitante;14;2;42%;387;15;2;0;3;3
8230;Mandante;16;6;45%;431;22;3;0;2;3
8230;Visitante;12;7;55%;530;10;1;0;0;7
8231;Mandante;11;1;66%;540;23;1;0;2;5
8231;Visitante;10;0;34%;276;18;1;1;1;4
8232;Mandante;10;3;53%;507;10;2;1;1;10
8232;Visitante;13;4;47%;468;13;2;0;0;2
8234;Mandante;8;3;40%;376;10;2;0;0;1
8234;Visitante;9;2;60%;551;14;1;0;8;3
8233;Mandante;23;5;59%;410;8;2;0;2;15
8233;Visitante;7;3;41%;285;24;1;0;3;6
8235;Mandante;22;6;61%;547;13;2;0;0;10
8235;Visitante;13;3;39%;356;14;3;0;2;9
8237;Mandante;12;3;36%;290;13;1;0;1;6
8237;Visitante;15;7;64%;494;16;2;0;0;9
8236;Mandante;11;5;45%;352;24;0;0;0;6
8236;Visitante;10;2;55%;443;17;3;0;1;1
8218;Mandante;15;9;57%;430;14;2;0;3;7
8218;Visitante;10;4;43%;327;11;3;1;0;7
8238;Mandante;9;3;40%;357;24;5;0;1;4
8238;Visitante;12;6;60%;526;13;1;0;3;5
8240;Mandante;17;5;48%;365;17;2;0;2;3
8240;Visitante;14;5;52%;384;14;3;0;1;6
8241;Mandante;11;4;40%;347;15;2;0;3;9
8241;Visitante;12;1;60%;528;14;0;0;2;4
8242;Mandante;8;3;58%;637;11;1;0;1;3
8242;Visitante;10;4;42%;470;7;1;0;2;1
8243;Mandante;9;4;41%;340;21;1;1;1;2
8243;Visitante;20;5;59%;459;10;4;1;1;12
8244;Mandante;11;5;71%;624;15;2;0;0;7
8244;Visitante;19;7;29%;257;19;1;0;2;2
8245;Mandante;20;9;54%;525;12;0;0;1;3
8245;Visitante;8;4;46%;455;17;0;0;0;3
8246;Mandante;15;6;51%;460;26;2;0;1;4
8246;Visitante;6;0;49%;444;15;2;0;2;1
8247;Mandante;10;3;47%;340;20;3;0;4;7
8247;Visitante;12;3;53%;378;14;0;0;1;5
8248;Mandante;14;2;58%;513;12;1;0;1;6
8248;Visitante;12;4;42%;385;11;0;0;0;1
8249;Mandante;20;12;62%;545;9;1;0;2;6
8249;Visitante;10;4;38%;348;7;0;0;3;5
8250;Mandante;18;6;65%;641;19;1;0;1;7
8250;Visitante;10;3;35%;367;16;2;0;0;2
8251;Mandante;6;3;25%;234;15;4;0;0;2
8251;Visitante;17;4;75%;684;11;1;0;0;9
8252;Mandante;17;4;45%;382;19;2;0;0;6
8252;Visitante;9;3;55%;467;15;2;0;1;1
8253;Mandante;11;8;41%;384;20;2;0;4;3
8253;Visitante;12;2;59%;556;11;0;0;1;3
8254;Mandante;9;3;40%;338;9;2;1;3;2
8254;Visitante;12;4;60%;480;16;5;0;6;7
8257;Mandante;7;3;45%;329;12;2;0;0;5
8257;Visitante;11;3;55%;395;13;1;1;2;5
8256;Mandante;19;6;58%;456;16;3;0;5;10
8256;Visitante;9;2;42%;335;8;0;0;1;3
8255;Mandante;20;9;64%;476;11;4;0;4;11
8255;Visitante;17;6;36%;269;19;4;0;2;3
8258;Mandante;12;5;48%;394;20;2;0;0;2
8258;Visitante;5;0;52%;435;20;1;0;1;1
8259;Mandante;13;5;60%;546;16;5;0;2;8
8259;Visitante;13;4;40%;378;14;4;0;3;3
7949;Mandante;14;3;55%;477;19;1;0;0;6
7949;Visitante;12;3;45%;390;11;1;0;2;3
8219;Mandante;10;5;66%;665;10;1;0;1;4
8219;Visitante;5;3;34%;341;14;1;0;0;2
8169;Mandante;8;5;51%;548;15;5;0;1;2
8169;Visitante;14;6;49%;531;24;3;0;0;5
8239;Mandante;8;7;41%;291;24;3;0;0;3
8239;Visitante;15;5;59%;382;19;1;0;1;10
8260;Mandante;8;5;49%;400;15;1;1;0;6
8260;Visitante;9;2;51%;418;16;3;0;1;6
8262;Mandante;9;2;45%;379;15;0;0;1;4
8262;Visitante;11;2;55%;454;18;2;0;2;4
8263;Mandante;11;3;40%;335;13;3;0;1;8
8263;Visitante;13;3;60%;498;9;1;0;1;5
8261;Mandante;8;2;47%;407;26;3;0;0;2
8261;Visitante;20;3;53%;469;12;3;0;2;3
8264;Mandante;12;5;73%;787;16;0;0;3;5
8264;Visitante;4;1;27%;301;15;1;0;2;1
8265;Mandante;12;3;36%;308;11;3;0;0;3
8265;Visitante;16;6;64%;538;12;0;0;0;7
8266;Mandante;17;6;43%;372;9;1;0;1;7
8266;Visitante;12;0;57%;490;15;2;0;0;2
8267;Mandante;8;2;38%;349;15;2;0;0;2
8267;Visitante;21;9;62%;563;20;2;0;1;6
8268;Mandante;17;2;54%;437;16;2;0;1;12
8268;Visitante;18;3;46%;388;10;1;0;0;6
8270;Mandante;17;6;63%;539;12;5;0;1;5
8270;Visitante;9;6;37%;313;20;1;1;0;3
8271;Mandante;21;10;52%;414;15;3;0;2;8
8271;Visitante;8;1;48%;388;7;3;0;1;3
8272;Mandante;18;7;35%;305;18;0;0;2;8
8272;Visitante;7;1;65%;561;14;0;0;2;3
8274;Mandante;3;1;23%;249;13;3;0;2;1
8274;Visitante;19;2;77%;819;13;3;0;4;8
8273;Mandante;12;6;55%;521;15;1;0;0;4
8273;Visitante;13;6;45%;435;11;1;0;2;1
8275;Mandante;15;7;54%;400;18;2;0;0;4
8275;Visitante;5;2;46%;345;15;3;2;3;4
8276;Mandante;17;6;61%;530;19;1;0;0;7
8276;Visitante;6;3;39%;346;15;3;0;1;5
8277;Mandante;12;4;70%;587;15;3;0;2;3
8277;Visitante;5;1;30%;256;20;2;0;1;2
8278;Mandante;25;6;66%;542;11;1;0;3;10
8278;Visitante;10;2;34%;284;19;3;0;0;8
8280;Mandante;9;7;47%;379;18;3;1;1;8
8280;Visitante;17;6;53%;422;13;4;0;1;1
8281;Mandante;8;3;30%;233;18;2;1;1;0
8281;Visitante;18;3;70%;493;13;2;0;4;10
8282;Mandante;12;5;45%;360;20;4;0;1;5
8282;Visitante;15;7;55%;433;16;2;0;4;4
8283;Mandante;18;6;46%;409;14;0;0;1;5
8283;Visitante;13;7;54%;468;18;0;0;1;2
8284;Mandante;17;2;60%;530;12;2;2;0;7
8284;Visitante;7;2;40%;377;11;3;0;1;3
8285;Mandante;17;7;43%;390;15;2;0;1;5
8285;Visitante;12;1;57%;487;14;3;0;1;7
8286;Mandante;18;9;62%;518;11;4;0;2;8
8286;Visitante;8;2;38%;338;17;4;0;2;4
8287;Mandante;10;3;27%;308;8;0;0;3;6
8287;Visitante;8;1;73%;848;13;1;0;1;6
8288;Mandante;17;8;44%;420;19;3;0;1;3
8288;Visitante;12;7;56%;530;12;0;0;0;2
8290;Mandante;11;7;54%;415;22;4;0;2;2
8290;Visitante;11;3;46%;351;26;3;1;2;5
8292;Mandante;21;4;72%;745;10;1;0;1;6
8292;Visitante;13;5;28%;298;9;1;0;1;2
8291;Mandante;17;6;57%;472;15;0;0;3;7
8291;Visitante;8;3;43%;362;16;4;0;1;3
8293;Mandante;14;5;66%;597;21;1;0;4;4
8293;Visitante;11;3;34%;307;16;5;0;1;3
8294;Mandante;8;0;65%;460;9;1;0;2;3
8294;Visitante;16;7;35%;257;20;6;0;0;9
8296;Mandante;8;3;60%;453;14;3;0;4;7
8296;Visitante;11;4;40%;306;9;1;0;3;4
8295;Mandante;13;6;68%;611;16;0;0;4;3
8295;Visitante;5;1;32%;281;11;3;0;0;4
8297;Mandante;5;3;52%;520;19;4;1;0;5
8297;Visitante;11;4;48%;492;18;4;0;0;2
8298;Mandante;13;5;52%;435;18;1;0;0;9
8298;Visitante;9;4;48%;429;8;1;0;0;0
8299;Mandante;4;0;31%;273;8;3;0;0;1
8299;Visitante;22;6;69%;580;10;0;0;1;15
8269;Mandante;11;5;46%;368;24;0;0;2;6
8269;Visitante;11;4;54%;417;25;0;0;2;5
8289;Mandante;13;4;47%;381;16;2;0;1;5
8289;Visitante;15;4;53%;434;20;3;1;3;4
8279;Mandante;7;3;42%;314;16;2;0;3;1
8279;Visitante;8;2;58%;431;14;1;0;3;5
8300;Mandante;16;5;63%;573;14;1;0;2;7
8300;Visitante;11;4;37%;336;9;0;0;1;5
8301;Mandante;11;3;61%;547;15;3;1;0;2
8301;Visitante;12;7;39%;353;13;3;0;1;0
8304;Mandante;9;3;39%;372;16;4;0;0;2
8304;Visitante;25;10;61%;585;13;4;0;0;4
8303;Mandante;14;4;68%;587;23;1;0;1;7
8303;Visitante;7;0;32%;279;18;2;0;6;4
8302;Mandante;10;4;60%;456;21;4;0;3;1
8302;Visitante;12;3;40%;302;14;0;1;0;4
8305;Mandante;8;2;62%;454;20;3;0;1;4
8305;Visitante;7;3;38%;281;19;4;1;1;4
8306;Mandante;11;2;50%;463;19;3;0;1;2
8306;Visitante;8;2;50%;465;17;1;2;4;2
8307;Mandante;14;1;43%;317;18;2;0;1;3
8307;Visitante;14;5;57%;405;20;0;0;1;11
8308;Mandante;19;4;64%;543;20;2;0;0;9
8308;Visitante;9;3;36%;307;13;1;0;1;6
8309;Mandante;19;8;47%;428;12;3;0;2;4
8309;Visitante;7;1;53%;457;15;5;1;0;3
8313;Mandante;19;6;56%;471;24;4;0;1;3
8313;Visitante;15;2;44%;370;12;0;0;0;7
8316;Mandante;16;5;48%;447;11;0;0;2;4
8316;Visitante;15;5;52%;475;13;0;0;1;4
8317;Mandante;18;8;56%;480;15;0;0;2;8
8317;Visitante;15;4;44%;362;10;1;0;2;5
8319;Mandante;18;7;56%;556;8;0;0;1;7
8319;Visitante;9;1;44%;435;9;1;0;1;4
8315;Mandante;16;5;53%;418;13;0;0;6;12
8315;Visitante;6;1;47%;393;16;2;0;1;5
8318;Mandante;12;6;47%;469;7;2;1;0;5
8318;Visitante;17;3;53%;505;4;0;0;2;7
8312;Mandante;4;2;36%;305;27;6;0;0;1
8312;Visitante;20;1;64%;510;24;3;0;2;7
8314;Mandante;19;8;52%;451;22;3;0;5;5
8314;Visitante;9;4;48%;424;17;0;0;1;4
8311;Mandante;27;12;48%;390;12;1;0;2;9
8311;Visitante;20;5;52%;405;18;2;0;2;6
8310;Mandante;9;3;48%;401;10;0;0;0;3
8310;Visitante;9;2;52%;422;12;0;0;1;5
8313;Mandante;19;6;56%;471;24;4;0;1;3
8313;Visitante;15;2;44%;370;12;0;0;0;7
8316;Mandante;16;5;48%;447;11;0;0;2;4
8316;Visitante;15;5;52%;475;13;0;0;1;4
8317;Mandante;18;8;56%;480;15;0;0;2;8
8317;Visitante;15;4;44%;362;10;1;0;2;5
8319;Mandante;18;7;56%;556;8;0;0;1;7
8319;Visitante;9;1;44%;435;9;1;0;1;4
8315;Mandante;16;5;53%;418;13;0;0;6;12
8315;Visitante;6;1;47%;393;16;2;0;1;5
8318;Mandante;12;6;47%;469;7;2;1;0;5
8318;Visitante;17;3;53%;505;4;0;0;2;7
8319;Mandante;;;;;;;;;
8319;Visitante;;;;;;;;;
8320;Mandante;14;2;60%;490;14;1;0;0;9
8320;Visitante;7;3;40%;342;14;3;0;1;1
8321;Mandante;5;3;34%;304;18;3;0;2;4
8321;Visitante;12;4;66%;563;9;3;0;2;11
8322;Mandante;7;3;72%;636;10;1;0;2;4
8322;Visitante;11;5;28%;251;12;2;0;2;5
8323;Mandante;13;4;55%;398;16;2;0;2;5
8323;Visitante;18;5;45%;329;19;4;0;3;4
8324;Mandante;14;10;62%;503;25;2;0;0;3
8324;Visitante;12;5;38%;300;21;3;0;3;4
8325;Mandante;12;6;35%;277;17;3;0;2;5
8325;Visitante;12;3;65%;520;18;3;0;0;4
8326;Mandante;15;6;61%;518;18;5;0;1;10
8326;Visitante;7;2;39%;351;14;3;0;5;3
8327;Mandante;10;2;43%;428;9;1;0;0;5
8327;Visitante;18;8;57%;552;12;0;0;2;7
8328;Mandante;11;5;57%;557;18;1;0;0;3
8328;Visitante;14;4;43%;429;9;2;0;0;1
8329;Mandante;11;4;57%;485;24;4;0;0;6
8329;Visitante;8;5;43%;362;15;2;0;2;1
8330;Mandante;9;4;38%;291;16;4;0;1;3
8330;Visitante;14;3;62%;459;14;5;0;1;12
8331;Mandante;15;5;57%;548;18;3;0;1;4
8331;Visitante;6;3;43%;419;19;1;0;3;1
8332;Mandante;24;6;61%;442;12;2;0;1;9
8332;Visitante;9;3;39%;295;13;4;0;3;2
8333;Mandante;8;3;44%;394;22;2;0;0;0
8333;Visitante;10;4;56%;489;15;1;0;4;1
8334;Mandante;10;4;56%;483;12;2;0;4;6
8334;Visitante;6;4;44%;386;19;3;0;0;4
8335;Mandante;14;8;52%;378;19;1;0;2;1
8335;Visitante;5;3;48%;353;21;4;2;1;4
8337;Mandante;13;1;59%;519;14;0;0;1;5
8337;Visitante;11;5;41%;366;27;2;0;3;1
8336;Mandante;17;4;67%;550;10;2;0;1;5
8336;Visitante;6;4;33%;279;11;0;0;2;3
8338;Mandante;8;1;48%;448;18;3;0;1;4
8338;Visitante;10;1;52%;474;15;2;0;0;7
8341;Mandante;18;2;76%;703;14;2;0;0;8
8341;Visitante;2;0;24%;236;20;3;0;3;0
8340;Mandante;12;3;52%;491;14;3;0;4;4
8340;Visitante;9;4;48%;458;14;0;0;2;4
8344;Mandante;10;1;64%;610;21;5;0;0;6
8344;Visitante;9;4;36%;350;12;4;0;0;4
8342;Mandante;20;6;65%;672;17;0;0;3;4
8342;Visitante;9;1;35%;366;18;0;0;1;2
8343;Mandante;9;2;42%;382;14;0;0;2;4
8343;Visitante;5;0;58%;514;22;1;0;1;5
8345;Mandante;14;3;67%;490;14;4;0;2;6
8345;Visitante;6;4;33%;244;16;4;1;2;5
8346;Mandante;13;7;59%;480;22;3;0;2;3
8346;Visitante;5;0;41%;337;16;3;1;0;3
8347;Mandante;16;5;47%;390;11;3;0;0;10
8347;Visitante;15;4;53%;437;8;1;0;2;10
8348;Mandante;8;3;38%;308;16;2;0;0;2
8348;Visitante;14;6;62%;511;14;2;0;1;7
8351;Mandante;11;1;58%;561;13;3;0;1;8
8351;Visitante;6;2;42%;437;13;1;0;0;1
8350;Mandante;13;3;52%;423;9;3;1;3;9
8350;Visitante;7;3;48%;419;13;2;0;3;1
8352;Mandante;5;2;42%;367;13;2;0;2;9
8352;Visitante;21;5;58%;494;15;0;0;1;12
8353;Mandante;11;2;42%;379;11;0;0;0;7
8353;Visitante;13;5;58%;527;24;3;0;1;4
8355;Mandante;20;6;57%;413;16;1;0;2;3
8355;Visitante;8;3;43%;322;16;1;0;3;2
8354;Mandante;13;3;62%;428;19;3;0;0;7
8354;Visitante;9;3;38%;271;16;5;0;0;2
8357;Mandante;10;4;33%;301;16;5;0;1;2
8357;Visitante;14;7;67%;600;11;4;0;2;7
8358;Mandante;9;1;57%;378;18;3;0;0;9
8358;Visitante;5;1;43%;298;13;1;0;6;4
8356;Mandante;9;5;29%;249;14;4;0;1;2
8356;Visitante;18;8;71%;616;9;3;0;1;9
8361;Mandante;20;9;68%;561;15;2;0;0;14
8361;Visitante;9;4;32%;272;13;3;0;2;2
8362;Mandante;15;6;58%;422;15;3;0;0;7
8362;Visitante;12;5;42%;316;10;4;0;3;5
8364;Mandante;12;2;52%;535;10;1;0;0;3
8364;Visitante;10;3;48%;505;18;3;0;2;8
8363;Mandante;10;3;62%;407;16;2;0;1;6
